"Label (Grouping)","United States!!Estimate","United States!!Margin of Error","Hillsborough County, Florida!!Estimate","Hillsborough County, Florida!!Margin of Error","Pasco County, Florida!!Estimate","Pasco County, Florida!!Margin of Error","Pinellas County, Florida!!Estimate","Pinellas County, Florida!!Margin of Error","Polk County, Florida!!Estimate","Polk County, Florida!!Margin of Error"
"Median household income in the past 12 months (in 2023 inflation-adjusted dollars)","77,719","±186","76,687","±2,267","72,317","±2,637","70,768","±1,723","66,909","±1,958"
